host_id,host_since,host_response_time,host_is_superhost,host_listings_count,host_total_listings_count,neighbourhood_cleansed,room_type,bathrooms,accommodates,bedrooms,square_feet,price,number_of_reviews,has_availability,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value
4767435,2013-01-19,within an hour,TRUE,5,5,Woodbine-Lumsden,Private room,1.5,1,1,NA,$40.00,5,TRUE,88,9,9,9,8,8,8
38357448,2015-07-13,within an hour,FALSE,24,24,Moss Park,Entire home/apt,1,3,1,NA,$115.00,19,TRUE,80,8,8,9,8,8,8
230221181,2018-12-11,within an hour,TRUE,3,3,Junction Area,Private room,1,2,1,NA,$44.00,75,TRUE,94,10,9,10,10,9,9
38357448,2015-07-13,within an hour,FALSE,24,24,Dorset Park,Entire home/apt,1,6,2,NA,$110.00,5,TRUE,44,5,4,5,6,8,5
224676915,2018-11-07,within an hour,FALSE,3,3,Glenfield-Jane Heights,Private room,1,1,1,NA,$29.00,27,TRUE,96,10,10,10,10,9,10
48533163,2015-11-08,within an hour,FALSE,46,46,Church-Yonge Corridor,Entire home/apt,1,4,1,NA,$148.00,16,TRUE,90,9,9,9,9,10,9
169697179,2018-01-24,within an hour,FALSE,44,44,Mount Pleasant West,Entire home/apt,2,4,2,NA,$196.00,1,TRUE,60,10,8,10,8,6,4
231506008,2018-12-19,within an hour,FALSE,1,1,Annex,Entire home/apt,1,2,1,NA,$80.00,25,TRUE,94,10,9,9,10,10,9
196096187,2018-06-17,within a few hours,TRUE,5,5,Oakridge,Entire home/apt,3,12,4,NA,$950.00,9,TRUE,100,10,10,10,10,10,10
43976890,2015-09-11,within a few hours,FALSE,1,1,Old East York,Entire home/apt,1,6,3,NA,$106.00,7,TRUE,100,10,10,10,10,10,10
58190540,2016-02-10,within an hour,FALSE,3,3,Greenwood-Coxwell,Entire home/apt,2,2,1,NA,$160.00,14,TRUE,95,9,9,10,9,10,9
231531116,2018-12-19,within an hour,TRUE,4,4,L'Amoreaux,Private room,2,2,1,NA,$38.00,7,TRUE,100,10,10,10,10,10,10
18828055,2014-07-24,within a few hours,TRUE,1,1,Waterfront Communities-The Island,Entire home/apt,1,3,1,NA,$99.00,69,TRUE,98,10,10,10,10,10,10
79920634,2016-06-25,within an hour,TRUE,16,16,Waterfront Communities-The Island,Entire home/apt,1,5,1,NA,$135.00,66,TRUE,96,10,10,10,10,10,10
196096187,2018-06-17,within a few hours,TRUE,5,5,Oakridge,Private room,1,2,1,NA,$90.00,1,TRUE,100,10,10,10,10,10,10
210689721,2018-08-20,within an hour,FALSE,8,8,York University Heights,Private room,2,3,1,NA,$49.00,7,TRUE,89,9,9,10,9,10,9
99941094,2016-10-16,within an hour,FALSE,3,3,Waterfront Communities-The Island,Entire home/apt,1,3,1,NA,$99.00,63,TRUE,86,9,8,9,9,10,9
9817479,2013-11-04,within an hour,TRUE,4,4,Dovercourt-Wallace Emerson-Junction,Entire home/apt,1,4,1,NA,$77.00,19,TRUE,99,10,10,10,10,9,9
228311136,2018-11-29,within an hour,TRUE,6,6,Glenfield-Jane Heights,Private room,1,2,1,NA,$32.00,45,TRUE,100,10,10,10,10,10,10
147114165,2017-08-21,within an hour,FALSE,1,1,Woburn,Entire home/apt,1,4,2,NA,$68.00,37,TRUE,95,10,9,10,10,10,10
202071963,2018-07-13,within an hour,FALSE,14,14,Moss Park,Private room,1,2,1,NA,$38.00,61,TRUE,88,9,9,9,9,10,9
45941554,2015-10-06,within an hour,FALSE,3,3,Stonegate-Queensway,Entire home/apt,1,4,2,NA,$99.00,21,TRUE,94,10,10,10,10,10,10
31545970,2015-04-19,within an hour,TRUE,1,1,South Parkdale,Entire home/apt,1,3,1,NA,$99.00,10,TRUE,100,10,10,10,10,10,9
1493392,2011-12-11,a few days or more,FALSE,1,1,Trinity-Bellwoods,Entire home/apt,1,2,0,NA,$66.00,7,TRUE,91,9,8,9,10,10,9
10202618,2013-11-23,within an hour,FALSE,160,160,Waterfront Communities-The Island,Entire home/apt,1,5,1,NA,$498.00,15,TRUE,95,10,10,10,10,10,9
62028542,2016-03-07,N/A,FALSE,1,1,Yonge-Eglinton,Entire home/apt,3,8,4,NA,$140.00,0,TRUE,NA,NA,NA,NA,NA,NA,NA
202727601,2018-07-16,within an hour,FALSE,20,20,Bay Street Corridor,Entire home/apt,2,4,2,NA,$135.00,69,TRUE,94,10,9,9,10,10,9
231531116,2018-12-19,within an hour,TRUE,4,4,L'Amoreaux,Private room,2,2,1,NA,$50.00,11,TRUE,98,10,10,10,10,10,10
231531116,2018-12-19,within an hour,TRUE,4,4,L'Amoreaux,Private room,2,2,1,NA,$50.00,6,TRUE,97,10,10,10,10,10,10
153276698,2017-10-04,N/A,FALSE,1,1,Willowdale East,Private room,1,2,1,NA,$45.00,4,TRUE,100,10,9,10,10,10,10
177436555,2018-03-09,within an hour,FALSE,8,8,Waterfront Communities-The Island,Entire home/apt,1,3,1,NA,$80.00,15,TRUE,92,9,9,9,9,10,9
61711592,2016-03-05,within an hour,FALSE,5,5,Bay Street Corridor,Entire home/apt,1,4,1,NA,$119.00,74,TRUE,96,10,9,9,10,10,9
58785382,2016-02-14,within an hour,FALSE,14,14,Waterfront Communities-The Island,Entire home/apt,1,3,1,NA,$231.00,46,TRUE,90,9,9,9,9,10,9
52377535,2015-12-27,within an hour,TRUE,2,2,Willowdale West,Entire home/apt,1,2,0,NA,$77.00,33,TRUE,98,10,10,10,10,9,10
32977187,2015-05-09,within an hour,TRUE,12,12,Niagara,Entire home/apt,2,6,3,NA,$219.00,21,TRUE,93,9,9,9,10,10,9
88395290,2016-08-06,within an hour,TRUE,3,3,West Humber-Clairville,Private room,1,2,0,NA,$60.00,3,TRUE,100,10,10,10,10,10,10
105080795,2016-11-25,within a day,FALSE,2,2,Little Portugal,Private room,1,2,1,NA,$60.00,45,TRUE,87,9,9,9,9,10,9
59150514,2016-02-17,N/A,FALSE,1,1,Corso Italia-Davenport,Entire home/apt,2,2,1,NA,$90.00,1,TRUE,NA,NA,NA,NA,NA,NA,NA
26848763,2015-01-28,within a day,TRUE,3,3,South Parkdale,Entire home/apt,1,2,1,NA,$95.00,7,TRUE,94,9,10,10,10,10,10
228782643,2018-12-02,within a few hours,FALSE,6,6,Lansing-Westgate,Private room,1,2,1,NA,$45.00,7,TRUE,91,10,9,10,10,10,10
106668633,2016-12-08,N/A,FALSE,1,1,University,Entire home/apt,1,2,0,NA,$99.00,28,TRUE,86,9,8,10,10,10,9
89560017,2016-08-12,within an hour,FALSE,12,12,Waterfront Communities-The Island,Entire home/apt,1,5,2,NA,$119.00,27,TRUE,82,8,8,9,9,10,8
229218725,2018-12-05,a few days or more,FALSE,1,1,Black Creek,Private room,1.5,1,1,NA,$45.00,1,TRUE,20,2,2,2,2,2,2
89560017,2016-08-12,within an hour,FALSE,12,12,Waterfront Communities-The Island,Private room,1,2,1,NA,$380.00,1,TRUE,100,6,8,6,6,10,8
187196495,2018-04-30,within an hour,FALSE,11,11,Rexdale-Kipling,Private room,1,2,1,NA,$85.00,0,TRUE,NA,NA,NA,NA,NA,NA,NA
12290811,2014-02-16,within a day,FALSE,1,1,Palmerston-Little Italy,Entire home/apt,1,2,1,NA,$86.00,3,TRUE,100,10,10,10,10,10,10
2529896,2012-06-02,within an hour,FALSE,2,2,Church-Yonge Corridor,Private room,1,2,1,NA,$74.00,16,TRUE,95,9,8,9,10,10,9
18773322,2014-07-23,N/A,FALSE,1,1,Mimico (includes Humber Bay Shores),Entire home/apt,1,2,1,NA,$89.00,9,TRUE,96,10,9,10,10,10,9
49350403,2015-11-18,within an hour,TRUE,4,4,Little Portugal,Entire home/apt,1,4,2,NA,$121.00,7,TRUE,100,10,10,10,10,10,10
49350403,2015-11-18,within an hour,TRUE,4,4,Little Portugal,Entire home/apt,1,4,2,NA,$80.00,4,TRUE,95,10,9,10,10,10,9
24235743,2014-11-27,within an hour,TRUE,8,8,Waterfront Communities-The Island,Entire home/apt,1,4,1,NA,$150.00,38,TRUE,94,10,10,9,10,10,9
186826241,2018-04-28,a few days or more,TRUE,2,2,Wychwood,Private room,1,1,2,NA,$80.00,5,TRUE,100,10,10,10,10,10,10
37409645,2015-07-03,within an hour,FALSE,3,3,Niagara,Entire home/apt,1,3,1,NA,$213.00,7,TRUE,97,10,10,9,10,10,10
228311136,2018-11-29,within an hour,TRUE,6,6,Glenfield-Jane Heights,Private room,1,3,1,NA,$34.00,85,TRUE,98,10,9,10,10,9,10
32238051,2015-04-30,within an hour,FALSE,5,5,Waterfront Communities-The Island,Entire home/apt,1,3,1,NA,$95.00,83,TRUE,91,9,8,8,9,10,9
32238051,2015-04-30,within an hour,FALSE,5,5,Waterfront Communities-The Island,Entire home/apt,1,2,1,NA,$76.00,49,TRUE,94,10,9,9,9,10,9
135718015,2017-06-18,within an hour,TRUE,21,21,Waterfront Communities-The Island,Entire home/apt,2,4,2,NA,$148.00,20,TRUE,98,10,10,10,10,10,10
3879545,2012-10-15,within an hour,FALSE,3,3,Church-Yonge Corridor,Private room,1,2,1,NA,$59.00,36,TRUE,93,9,9,10,10,10,9
212642921,2018-08-30,within an hour,TRUE,3,3,Junction Area,Private room,1,1,1,NA,$34.00,14,TRUE,99,10,10,10,10,10,10
3087622,2012-07-29,within an hour,TRUE,1,1,Mount Pleasant East,Entire home/apt,1,4,1,NA,$85.00,24,TRUE,97,10,10,10,10,10,10
21651753,2014-09-22,N/A,FALSE,2,2,Rockcliffe-Smythe,Private room,1,1,1,NA,$45.00,2,TRUE,100,10,10,10,10,9,10
230438760,2018-12-13,within an hour,TRUE,5,5,Bayview Village,Private room,1,2,1,NA,$49.00,3,TRUE,80,9,10,10,10,10,10
230438760,2018-12-13,within an hour,TRUE,5,5,Bayview Village,Private room,1,3,2,NA,$60.00,1,TRUE,100,10,10,10,10,10,10
232147527,2018-12-23,within an hour,FALSE,2,2,Dovercourt-Wallace Emerson-Junction,Entire home/apt,2,14,3,NA,$432.00,28,TRUE,89,10,9,10,9,9,9
232150286,2018-12-23,within a few hours,TRUE,1,1,Little Portugal,Entire home/apt,1,5,2,NA,$119.00,35,TRUE,96,10,10,10,10,10,9
228782643,2018-12-02,within a few hours,FALSE,6,6,Lansing-Westgate,Private room,1,2,1,NA,$45.00,5,TRUE,100,10,10,10,10,10,10
39041611,2015-07-20,N/A,FALSE,1,1,Bay Street Corridor,Private room,1,1,1,NA,$170.00,3,TRUE,100,10,10,10,10,10,10
1410170,2011-11-15,within an hour,TRUE,1,1,Wychwood,Entire home/apt,1,4,1,NA,$99.00,12,TRUE,97,10,10,10,10,10,10
230967332,2018-12-16,within an hour,TRUE,4,4,Waterfront Communities-The Island,Entire home/apt,2,6,2,NA,$199.00,18,TRUE,99,10,10,10,10,10,10
229107596,2018-12-04,within an hour,FALSE,1,1,Oakridge,Entire home/apt,1,5,2,NA,$70.00,37,TRUE,91,10,9,10,10,9,9
111033878,2017-01-11,within an hour,FALSE,3,3,Danforth East York,Entire home/apt,2,6,3,NA,$209.00,5,TRUE,100,10,9,10,10,10,10
228311136,2018-11-29,within an hour,TRUE,6,6,Glenfield-Jane Heights,Private room,1,2,1,NA,$34.00,45,TRUE,97,10,10,10,10,10,10
10202618,2013-11-23,within an hour,FALSE,160,160,Waterfront Communities-The Island,Entire home/apt,1,4,1,NA,$599.00,9,TRUE,96,10,10,10,10,10,9
223387001,2018-10-30,within an hour,FALSE,1,1,Waterfront Communities-The Island,Entire home/apt,2,7,2,NA,$111.00,66,TRUE,94,9,9,9,10,10,9
132503765,2017-05-29,N/A,FALSE,2,2,Niagara,Entire home/apt,1,4,1,NA,$200.00,1,TRUE,20,2,2,2,2,2,2
127699140,2017-04-26,within an hour,FALSE,13,13,Church-Yonge Corridor,Entire home/apt,1,2,0,NA,$99.00,49,TRUE,96,10,9,10,10,10,10
1551011,2011-12-30,N/A,FALSE,2,2,Niagara,Entire home/apt,2,5,2,NA,$299.00,2,TRUE,90,10,9,10,10,10,10
88220371,2016-08-05,within an hour,FALSE,2,2,West Humber-Clairville,Entire home/apt,1.5,4,2,NA,$135.00,16,TRUE,86,9,10,10,10,10,9
230221181,2018-12-11,within an hour,TRUE,3,3,Junction Area,Private room,1,2,1,NA,$36.00,18,TRUE,92,9,9,10,10,9,10
123524356,2017-03-30,within an hour,FALSE,6,6,Humbermede,Private room,1,2,0,NA,$34.00,4,TRUE,90,10,9,9,10,9,9
143080334,2017-07-29,within a few hours,TRUE,1,1,Willowdale West,Entire home/apt,1,3,1,NA,$143.00,18,TRUE,97,10,10,10,10,10,9
22531818,2014-10-14,within an hour,TRUE,2,2,Blake-Jones,Entire home/apt,1,2,1,NA,$70.00,71,TRUE,97,10,10,10,10,10,10
230185338,2018-12-11,within an hour,FALSE,5,5,Waterfront Communities-The Island,Entire home/apt,1,3,1,NA,$105.00,37,TRUE,95,10,9,10,10,10,9
53214957,2016-01-03,within a few hours,TRUE,2,2,Niagara,Entire home/apt,1,4,2,NA,$119.00,23,TRUE,98,10,10,10,10,10,10
232458129,2018-12-26,within an hour,TRUE,1,1,Greenwood-Coxwell,Entire home/apt,1,3,1,NA,$70.00,25,TRUE,96,10,10,10,10,10,10
103843653,2016-11-15,within an hour,FALSE,17,17,Dovercourt-Wallace Emerson-Junction,Entire home/apt,1,6,2,NA,$164.00,2,TRUE,90,9,9,9,10,10,9
43108777,2015-09-01,within an hour,FALSE,2,2,University,Entire home/apt,1,4,3,NA,$81.00,31,TRUE,91,9,9,10,10,10,9
232551107,2018-12-26,within an hour,TRUE,1,1,Waterfront Communities-The Island,Entire home/apt,1,3,1,NA,$300.00,67,TRUE,98,10,10,10,10,10,10
4013498,2012-10-30,within an hour,FALSE,25,25,Kensington-Chinatown,Private room,1,2,1,NA,$54.00,43,TRUE,92,9,9,10,9,10,9
27656868,2015-02-12,N/A,FALSE,1,1,Niagara,Entire home/apt,1,2,1,NA,$90.00,0,TRUE,NA,NA,NA,NA,NA,NA,NA
215681601,2018-09-16,within an hour,TRUE,2,2,Waterfront Communities-The Island,Entire home/apt,1,3,1,NA,$175.00,74,TRUE,97,10,10,9,10,10,10
53935747,2016-01-09,within an hour,FALSE,5,5,Church-Yonge Corridor,Entire home/apt,1,4,1,NA,$251.00,83,TRUE,94,10,9,10,10,10,9
232595103,2018-12-26,within an hour,FALSE,4,4,Niagara,Private room,1,2,1,NA,$99.00,49,TRUE,96,10,10,10,10,10,10
146386026,2017-08-16,within an hour,FALSE,3,3,Don Valley Village,Private room,1,2,1,NA,$50.00,8,TRUE,90,10,9,10,10,10,10
48770754,NA,NA,NA,NA,NA,Trinity-Bellwoods,Entire home/apt,1,4,1,NA,$85.00,15,TRUE,97,10,9,10,10,10,9
33238402,2015-05-12,within an hour,FALSE,57,57,Waterfront Communities-The Island,Entire home/apt,1,4,2,NA,$335.00,8,TRUE,88,9,10,8,9,10,9
57270164,2016-02-03,N/A,FALSE,1,1,Annex,Entire home/apt,2,2,2,NA,$250.00,0,TRUE,NA,NA,NA,NA,NA,NA,NA
81621109,2016-07-04,N/A,FALSE,1,1,Dufferin Grove,Private room,1,2,1,NA,$76.00,2,TRUE,100,10,10,10,10,10,10
232708550,2018-12-27,within a day,FALSE,2,2,Wexford/Maryvale,Private room,1,1,1,NA,$30.00,3,TRUE,100,10,10,10,10,9,10
232708550,2018-12-27,within a day,FALSE,2,2,Wexford/Maryvale,Private room,1,1,1,NA,$30.00,1,TRUE,100,10,10,10,10,10,10
49558257,2015-11-21,within an hour,FALSE,1,1,Danforth East York,Private room,1,4,1,NA,$80.00,13,TRUE,98,10,10,10,10,10,10
229717297,2018-12-08,within an hour,TRUE,3,3,Birchcliffe-Cliffside,Entire home/apt,2,5,2,NA,$30.00,45,TRUE,96,10,10,10,10,9,10
225294394,2018-11-11,within an hour,TRUE,2,2,Roncesvalles,Entire home/apt,2,8,3,NA,$300.00,14,TRUE,100,10,10,10,10,10,10
49393877,2015-11-19,within an hour,FALSE,0,0,South Riverdale,Private room,1,2,1,NA,$49.00,1,TRUE,100,10,10,10,10,10,10
173657094,2018-02-16,N/A,TRUE,2,2,Eringate-Centennial-West Deane,Entire home/apt,1,4,1,NA,$79.00,27,TRUE,99,10,10,10,10,10,10
1718194,2012-02-08,within an hour,FALSE,48,48,Waterfront Communities-The Island,Entire home/apt,1,4,1,700,$99.00,4,TRUE,55,8,7,8,7,10,7
187207969,2018-05-01,within an hour,FALSE,22,22,West Humber-Clairville,Private room,2,2,1,NA,$99.00,0,TRUE,NA,NA,NA,NA,NA,NA,NA
112483851,2017-01-21,within an hour,FALSE,1,1,West Humber-Clairville,Private room,1,2,1,NA,$45.00,48,TRUE,89,9,9,10,10,9,9
232853714,2018-12-27,within a day,FALSE,2,2,Willowridge-Martingrove-Richview,Entire home/apt,4,11,4,NA,$946.00,4,TRUE,100,10,10,10,10,10,10
4455921,2012-12-20,N/A,FALSE,2,2,North Riverdale,Entire home/apt,1,3,1,NA,$81.00,2,TRUE,100,10,10,10,10,10,10
6939948,2013-06-16,within a few hours,FALSE,1,1,Weston-Pellam Park,Entire home/apt,1,2,0,NA,$54.00,22,TRUE,92,10,10,9,10,9,9
100833811,2016-10-23,within a day,FALSE,5,5,Newtonbrook East,Entire home/apt,4,16,9,NA,$399.00,20,TRUE,90,9,9,10,9,10,9
187196495,2018-04-30,within an hour,FALSE,11,11,Rexdale-Kipling,Shared room,1,3,1,NA,$40.00,5,TRUE,96,9,9,10,10,9,10
232945600,2018-12-28,within an hour,FALSE,1,1,Willowridge-Martingrove-Richview,Entire home/apt,1.5,7,2,NA,$150.00,34,TRUE,86,9,8,9,10,10,9
41776498,2015-08-18,N/A,FALSE,1,1,Niagara,Entire home/apt,1,4,1,NA,$160.00,0,TRUE,NA,NA,NA,NA,NA,NA,NA
33533111,2015-05-16,within an hour,TRUE,3,3,Islington-City Centre West,Private room,1,2,1,NA,$70.00,14,TRUE,96,10,9,10,10,10,10
545022,2011-04-29,within an hour,FALSE,0,0,Clairlea-Birchmount,Private room,1,1,1,NA,$60.00,4,TRUE,100,10,10,10,10,10,10
232977526,2018-12-28,N/A,FALSE,1,1,High Park North,Private room,1,2,1,NA,$40.00,5,TRUE,96,10,10,10,10,10,10
35706319,2015-06-13,within a few hours,FALSE,2,2,Waterfront Communities-The Island,Entire home/apt,2,4,2,NA,$251.00,0,TRUE,NA,NA,NA,NA,NA,NA,NA
183612005,2018-04-10,N/A,FALSE,3,3,South Parkdale,Entire home/apt,1,5,2,NA,$350.00,0,TRUE,NA,NA,NA,NA,NA,NA,NA
52196601,2015-12-24,within an hour,FALSE,23,23,Waterfront Communities-The Island,Entire home/apt,1,2,1,NA,$251.00,10,TRUE,100,10,9,9,10,10,9
28284909,2015-02-24,within an hour,FALSE,26,26,Cabbagetown-South St.James Town,Entire home/apt,1.5,10,4,NA,$699.00,30,TRUE,89,9,9,9,9,9,9
61711592,2016-03-05,within an hour,FALSE,5,5,Waterfront Communities-The Island,Entire home/apt,2,7,3,NA,$179.00,67,TRUE,95,10,9,9,10,10,9
223221924,2018-10-29,within an hour,TRUE,15,15,Waterfront Communities-The Island,Entire home/apt,1,5,1,NA,$125.00,4,TRUE,95,9,10,10,10,10,10
32231749,2015-04-29,N/A,FALSE,1,1,Willowdale West,Private room,1,1,0,NA,$126.00,0,TRUE,NA,NA,NA,NA,NA,NA,NA
88395290,2016-08-06,within an hour,TRUE,3,3,West Humber-Clairville,Entire home/apt,1,2,0,NA,$60.00,58,TRUE,95,10,10,10,10,9,10
95425399,2016-09-16,N/A,FALSE,1,1,Niagara,Entire home/apt,1,2,0,NA,$149.00,0,TRUE,NA,NA,NA,NA,NA,NA,NA
147671398,2017-08-25,within an hour,FALSE,12,12,New Toronto,Entire home/apt,1,4,0,NA,$49.00,39,TRUE,94,10,10,10,10,10,10
88395290,2016-08-06,within an hour,TRUE,3,3,West Humber-Clairville,Private room,1,2,0,NA,$60.00,1,TRUE,100,10,10,10,10,10,10
20363967,2014-08-21,within an hour,TRUE,3,3,Birchcliffe-Cliffside,Entire home/apt,1,6,3,NA,$164.00,0,TRUE,NA,NA,NA,NA,NA,NA,NA
3492611,2012-09-06,within a few hours,TRUE,1,1,Willowridge-Martingrove-Richview,Private room,1,4,1,NA,$73.00,8,TRUE,98,10,10,10,10,10,9
176777477,2018-03-05,N/A,FALSE,1,1,North St.James Town,Entire home/apt,1,3,1,NA,$75.00,1,TRUE,40,4,10,4,4,6,4
233202187,2018-12-29,within a few hours,FALSE,1,1,Moss Park,Entire home/apt,1,2,0,NA,$150.00,4,TRUE,93,9,7,9,9,9,9
22672667,2014-10-18,within an hour,FALSE,1,1,Moss Park,Private room,1,2,1,NA,$60.00,7,TRUE,94,10,9,10,10,9,10
233225905,2018-12-29,within a few hours,FALSE,1,1,Bayview Village,Private room,1,1,1,NA,$80.00,0,TRUE,NA,NA,NA,NA,NA,NA,NA
233226304,2018-12-29,within an hour,FALSE,6,6,Trinity-Bellwoods,Shared room,2,1,1,NA,$34.00,17,TRUE,84,9,8,9,9,9,9
233237200,2018-12-29,within a few hours,TRUE,1,1,Oakridge,Entire home/apt,4,16,4,NA,$999.00,23,TRUE,99,10,10,10,10,10,10
227903835,2018-11-27,within an hour,TRUE,2,2,Waterfront Communities-The Island,Entire home/apt,1,3,1,NA,$148.00,48,TRUE,99,10,10,10,10,10,10
32044025,2015-04-27,within an hour,TRUE,28,28,Wexford/Maryvale,Private room,1,1,1,NA,$60.00,2,TRUE,100,10,10,10,10,10,10
11135238,2014-01-08,within an hour,TRUE,1,1,Dovercourt-Wallace Emerson-Junction,Entire home/apt,1,4,0,NA,$105.00,52,TRUE,96,10,10,10,10,9,10
48684084,2015-11-10,within a day,FALSE,2,2,Trinity-Bellwoods,Entire home/apt,1,2,1,NA,$78.00,9,TRUE,93,10,10,10,9,10,9
30208753,2015-03-29,within an hour,FALSE,1,1,Roncesvalles,Entire home/apt,1,4,2,NA,$225.00,18,TRUE,100,10,10,10,10,10,10
66502522,2016-04-09,within an hour,FALSE,2,2,South Riverdale,Entire home/apt,1,4,2,NA,$80.00,41,TRUE,94,10,10,10,10,10,10
5596272,2013-03-24,within an hour,FALSE,1,1,High Park-Swansea,Private room,1,2,1,NA,$46.00,40,TRUE,99,10,10,10,10,10,10
124915178,2017-04-08,within an hour,FALSE,9,9,Church-Yonge Corridor,Entire home/apt,1,2,1,NA,$110.00,62,TRUE,97,10,9,10,10,10,10
99061985,2016-10-10,within an hour,TRUE,1,1,Long Branch,Entire home/apt,1,4,1,NA,$121.00,36,TRUE,99,10,10,10,10,10,10
233423905,2018-12-30,within an hour,TRUE,1,1,Mount Pleasant West,Entire home/apt,2,6,2,NA,$209.00,23,TRUE,100,10,10,10,10,10,10
52196601,2015-12-24,within an hour,FALSE,23,23,Waterfront Communities-The Island,Entire home/apt,1,3,1,NA,$251.00,3,TRUE,73,7,9,7,7,10,6
82494471,2016-07-08,within an hour,FALSE,6,6,Moss Park,Entire home/apt,1,3,1,NA,$69.00,47,TRUE,89,9,9,9,9,9,9
187196495,2018-04-30,within an hour,FALSE,11,11,Rexdale-Kipling,Private room,1,3,1,NA,$60.00,1,TRUE,100,10,10,10,10,10,10
152088065,2017-09-25,within an hour,FALSE,54,54,Malvern,Shared room,1,1,1,NA,$15.00,7,TRUE,91,9,9,10,10,10,9
152088065,2017-09-25,within an hour,FALSE,54,54,Malvern,Shared room,1,1,1,NA,$16.00,5,TRUE,100,10,10,10,10,10,10
233491459,2018-12-31,N/A,FALSE,1,1,Centennial Scarborough,Private room,1,2,1,NA,$40.00,0,TRUE,NA,NA,NA,NA,NA,NA,NA
36575120,2015-06-23,within a day,FALSE,2,2,Waterfront Communities-The Island,Entire home/apt,1,2,1,NA,$99.00,0,TRUE,NA,NA,NA,NA,NA,NA,NA
233511796,2018-12-31,within a few hours,FALSE,1,1,Yonge-St.Clair,Private room,1,2,1,NA,$42.00,2,TRUE,100,9,10,10,10,10,9
26842341,2015-01-28,within an hour,FALSE,1,1,North St.James Town,Entire home/apt,1,4,1,NA,$89.00,81,TRUE,94,10,9,10,10,9,9
1815434,2012-02-26,within a few hours,FALSE,2,2,Palmerston-Little Italy,Entire home/apt,1,2,1,NA,$121.00,4,TRUE,95,10,10,10,10,10,10
233527069,2018-12-31,within an hour,TRUE,1,1,Parkwoods-Donalda,Entire home/apt,1,6,2,NA,$99.00,72,TRUE,98,10,10,10,10,10,10
933469,2011-08-07,within an hour,TRUE,1,1,Moss Park,Entire home/apt,1,4,1,NA,$180.00,47,TRUE,98,10,10,10,10,10,10
128444795,2017-05-01,within an hour,FALSE,14,14,Dorset Park,Private room,2,2,1,NA,$54.00,7,TRUE,94,10,9,10,10,9,9
233531084,2018-12-31,N/A,FALSE,5,5,Pleasant View,Private room,1,2,1,NA,$52.00,0,TRUE,NA,NA,NA,NA,NA,NA,NA
39924485,2015-07-29,within an hour,TRUE,2,2,Annex,Entire home/apt,1.5,4,3,NA,$285.00,21,TRUE,100,10,10,10,10,10,10
13247224,2014-03-18,within an hour,TRUE,1,1,Waterfront Communities-The Island,Entire home/apt,1,4,1,NA,$121.00,11,TRUE,100,10,9,9,9,10,9
211526817,2018-08-24,within an hour,FALSE,33,33,Willowdale East,Entire home/apt,1,2,1,NA,$95.00,52,TRUE,90,10,9,9,9,10,9
133577384,2017-06-05,within an hour,FALSE,3,3,Newtonbrook West,Entire home/apt,1.5,8,2,NA,$98.00,16,TRUE,93,9,9,10,10,10,9
32044025,2015-04-27,within an hour,TRUE,28,28,Weston,Private room,1,1,1,NA,$60.00,0,TRUE,NA,NA,NA,NA,NA,NA,NA
32044025,2015-04-27,within an hour,TRUE,28,28,Pelmo Park-Humberlea,Private room,1,1,1,NA,$60.00,0,TRUE,NA,NA,NA,NA,NA,NA,NA
8569918,2013-09-01,within a few hours,FALSE,21,21,Lawrence Park South,Private room,1,2,1,NA,$60.00,2,TRUE,80,7,7,10,8,10,8
182089399,2018-04-02,within an hour,FALSE,3,3,High Park North,Entire home/apt,1,3,1,NA,$76.00,60,TRUE,96,10,10,9,10,10,10
8569918,2013-09-01,within a few hours,FALSE,21,21,Lawrence Park South,Private room,1,4,1,NA,$80.00,2,TRUE,100,10,10,10,10,10,10
8324988,2013-08-22,within an hour,TRUE,3,3,South Riverdale,Private room,1,2,1,NA,$34.00,18,TRUE,100,10,10,10,10,10,10
119037222,2017-03-03,within an hour,TRUE,4,4,Alderwood,Private room,1,1,0,NA,$34.00,2,TRUE,100,10,9,10,10,10,10
19467348,2014-08-04,N/A,FALSE,1,1,Mimico (includes Humber Bay Shores),Private room,1,2,1,NA,$50.00,0,TRUE,NA,NA,NA,NA,NA,NA,NA
133577384,2017-06-05,within an hour,FALSE,3,3,Newtonbrook West,Private room,1.5,2,1,NA,$68.00,8,TRUE,98,10,10,10,10,10,10
187207969,2018-05-01,within an hour,FALSE,22,22,West Humber-Clairville,Private room,2,4,1,NA,$50.00,1,TRUE,40,6,10,10,2,6,4
84172369,2016-07-17,within a few hours,FALSE,2,2,L'Amoreaux,Entire home/apt,1,5,3,NA,$150.00,15,TRUE,83,9,8,9,9,9,8
111413564,2017-01-14,within a few hours,FALSE,1,1,Bay Street Corridor,Entire home/apt,1,4,1,NA,$99.00,5,TRUE,100,10,10,10,10,10,10
88334019,2016-08-06,within an hour,FALSE,0,0,South Riverdale,Entire home/apt,3.5,5,3,NA,$80.00,0,TRUE,NA,NA,NA,NA,NA,NA,NA
52377535,2015-12-27,within an hour,TRUE,2,2,Willowdale West,Entire home/apt,1,2,0,NA,$77.00,11,TRUE,98,10,10,10,10,9,9
17541993,2014-07-02,N/A,TRUE,1,1,Victoria Village,Entire home/apt,1,2,1,NA,$66.00,25,TRUE,98,10,10,10,9,10,10
